"Group1","Group2","Heterogeneous.Selection_Relative.Diff","Heterogeneous.Selection_Cohen.d","Heterogeneous.Selection_Effect.Size","Heterogeneous.Selection_P.value","Homogeneous.Selection_Relative.Diff","Homogeneous.Selection_Cohen.d","Homogeneous.Selection_Effect.Size","Homogeneous.Selection_P.value","Dispersal.Limitation_Relative.Diff","Dispersal.Limitation_Cohen.d","Dispersal.Limitation_Effect.Size","Dispersal.Limitation_P.value","Homogenizing.Dispersal_Relative.Diff","Homogenizing.Dispersal_Cohen.d","Homogenizing.Dispersal_Effect.Size","Homogenizing.Dispersal_P.value","Drift.and.Others_Relative.Diff","Drift.and.Others_Cohen.d","Drift.and.Others_Effect.Size","Drift.and.Others_P.value","Stochasticity_Relative.Diff","Stochasticity_Cohen.d","Stochasticity_Effect.Size","Stochasticity_P.value"
"D1_vs_D3","D1_vs_D7","-0.826706054837132","-10.6115684600086","large","0","0.26077599621249","4.43482007483717","large","0.0003999600039996","0.000736404222289921","0.0735764058295958","negligible","0.487851214878512","-0.812435483378741","-6.56354484948728","large","0","0.0573184391948227","0.369076863145972","small","0.393660633936606","-0.130902973226446","-2.1540680278308","large","0.0607939206079392"
"D1_vs_D3","D3_vs_D5","0.935516163754005","8.24911051044448","large","0","-0.194842717520504","-3.25637993153025","large","0.0150984901509849","0.585234692872051","5.14309117528972","large","0","0.89908630499988","3.30207624763411","large","0","0.0179346939663043","0.11858356733897","negligible","0.443155684431557","0.266243385992394","2.85434805781707","large","0.0285971402859714"
"D1_vs_D3","D3_vs_D6","-0.513485759982605","-2.32585493915629","large","0.031996800319968","-0.21949728282276","-4.27966706994823","large","0.0025997400259974","0.780543031792932","7.56351481350566","large","0","0.964396614645104","3.55083927674043","large","0","0.0954766002177981","0.710978705514165","medium","0.293770622937706","0.387020713290486","4.66874891005118","large","0.000999900009999"
"D1_vs_D3","D3_vs_D7","-0.698050767540448","-3.38436141852925","large","9.99900009999e-05","-0.0945356490262564","-1.49783966782749","large","0.147585241475852","0.611986264889734","5.12297625521412","large","0","0.978401958930538","3.60425005999685","large","0","-0.0869939599252754","-0.965572889955188","large","0.251774822517748","0.213231324764669","2.44679013326315","large","0.0435956404359564"
"D1_vs_D3","D5_vs_D6","-0.359295603005022","-1.43988661530685","large","0.147885211478852","-0.182570860022344","-3.63499407822657","large","0.0048995100489951","0.565402615904628","5.1890419304037","large","0","0.958158404504327","3.52396741088767","large","0","0.0792618087269635","0.683905315350154","medium","0.305169483051695","0.297319603985864","3.791103682633","large","0.0032996700329967"
"D1_vs_D3","D5_vs_D7","-0.651996655387525","-3.6549464484607","large","0.0014998500149985","-0.0712345107991157","-1.03584688224503","large","0.234976502349765","0.55897841316111","4.72288351988682","large","0","0.989797135616392","3.64525990897922","large","0","-0.129108678954733","-1.5413773227035","large","0.141685831416858","0.162990907756188","1.82411631622715","large","0.100689931006899"
"D1_vs_D3","D6_vs_D7","-0.764353599756963","-7.19139441617555","large","0","-0.058675867783232","-1.12316617681975","large","0.214278572142786","0.610909063517133","5.59974735672706","large","0","0.995793953315241","3.66763116483257","large","0","-0.112936380192229","-1.16969487553776","large","0.210978902109789","0.194805639452435","2.74109988681257","large","0.0285971402859714"
"D1_vs_D5","D1_vs_D6","-0.0638811783703","-0.639919614815248","medium","0.331166883311669","0.0252381268084298","0.494515412576307","small","0.35016498350165","0.122436351725511","0.73150546177496","medium","0.303369663033697","0.0912543245246274","0.365272043212259","small","0.391560843915608","-0.141052222287154","-1.26195878631375","large","0.18048195180482","-0.0147114740079826","-0.357297615834917","small","0.386161383861614"
"D1_vs_D5","D1_vs_D7","-0.236075946530389","-2.40950523972795","large","0.0471952804719528","0.133518630481152","2.20640854938112","large","0.0617938206179382","-0.00218768771452082","-0.092370275445809","negligible","0.471952804719528","-0.106133567101645","-0.898608648829096","large","0.266273372662734","-0.121346533978515","-1.34043372000738","large","0.166183381661834","-0.0798946067079025","-1.58801352698364","large","0.126087391260874"
"D1_vs_D5","D3_vs_D5","0.985372029678145","11.3367267978307","large","0","-0.313093609429051","-4.9905476893272","large","9.99900009999e-05","0.584018996328091","4.61433270815993","large","0.0002999700029997","0.978824768750081","6.23227119379072","large","0","-0.156583156265584","-1.15674325278944","large","0.208779122087791","0.306921037243617","3.32346584824659","large","0.012998700129987"
"D1_vs_D5","D3_vs_D6","0.533729813109634","4.44273558749886","large","0.0005999400059994","-0.33412723705857","-6.21072777185016","large","0","0.779899793139138","6.78790776212652","large","0","0.992529161496178","6.32470125234556","large","0","-0.0842797201758906","-0.834098973357539","large","0.266473352664734","0.421002768338421","5.20247934633933","large","0.0002999700029997"
"D1_vs_D5","D3_vs_D7","0.248724417114977","1.59771549340507","large","0.13958604139586","-0.227518321386009","-3.48526430938671","large","0.003999600039996","0.610848978456477","4.62208111093914","large","9.99900009999e-05","0.995467973755291","6.34463086673367","large","0","-0.243765842913725","-2.55208995252317","large","0.0425957404259574","0.256847833530174","2.97630252373314","large","0.014998500149985"
"D1_vs_D5","D5_vs_D6","0.64594111312223","5.19419484533629","large","0","-0.302624080651142","-5.66242611702891","large","0","0.564128790614087","4.64743715648018","large","0.0001999800019998","0.991220166296702","6.31474254187988","large","0","-0.100406143020095","-0.859078828538209","large","0.263073692630737","0.336274466598984","4.33734880976272","large","0.0011998800119988"
"D1_vs_D5","D5_vs_D7","0.348146823501526","2.34154144788133","large","0.0552944705529447","-0.207639347297232","-3.103463719796","large","0.0106989301069893","0.5576857582314","4.24998965949606","large","0.0007999200079992","0.997859081339414","6.35990472577765","large","0","-0.278649061258656","-3.19278905186202","large","0.0182981701829817","0.209392620937943","2.35347605870876","large","0.0422957704229577"
"D1_vs_D5","D6_vs_D7","0.0373411799044098","0.163570262855096","negligible","0.455454454554545","-0.196925152279404","-3.23761566390589","large","0.0091990800919908","0.609768619756194","5.0348458680892","large","0.0001999800019998","0.999117423941343","6.36823851470134","large","0","-0.26525370111207","-2.92190332405144","large","0.0248975102489751","0.239443622623604","3.32328393326801","large","0.0097990200979902"
"D1_vs_D6","D1_vs_D7","-0.183945418232605","-1.96529403840975","large","0.0852914708529147","0.111084057194594","1.92645497126072","large","0.0832916708329167","-0.124356186937551","-0.820878348663493","large","0.285671432856714","-0.187702744651023","-1.38366725973063","large","0.167383261673833","0.0224271445691392","-0.0154560945435265","negligible","0.507749225077492","-0.0661563907224959","-1.38943689433144","large","0.16008399160084"
"D1_vs_D6","D3_vs_D5","0.986306481659471","14.1273222971399","large","0","-0.330429840019802","-5.93104575134172","large","0","0.525981956420104","4.89299164481197","large","0","0.976698396678651","6.89314156314309","large","0","-0.0180813483443493","-0.180548578917221","negligible","0.480851914808519","0.317117250389687","3.97380083523816","large","0.0038996100389961"
"D1_vs_D6","D3_vs_D6","0.56351570208713","5.38074815338566","large","0","-0.350932618287965","-7.53047265233133","large","0","0.749191745472099","7.99400466214917","large","0","0.991778955646843","7.00415376327041","large","0","0.0619976464015494","0.398632035040519","small","0.37966203379662","0.429520671062705","6.25205608260282","large","0"
"D1_vs_D6","D3_vs_D7","0.296716786630506","2.10455055564339","large","0.0860913908609139","-0.247014311948057","-4.4711512294028","large","0.0001999800019998","0.556555217039024","4.84222607312386","large","0","0.995012877236155","7.02801329128283","large","0","-0.119580751346806","-1.44980547460762","large","0.155984401559844","0.267780697311171","3.7396812507112","large","0.0030996900309969"
"D1_vs_D6","D5_vs_D6","0.668558812028458","6.20380192485755","large","0","-0.320224542536814","-7.02463714781209","large","0","0.503316699315263","4.95922035184703","large","0","0.99033851390962","6.99217782923176","large","0","0.0451826998947225","0.3693078527637","small","0.393160683931607","0.346038847532047","5.32343900340878","large","0"
"D1_vs_D6","D5_vs_D7","0.389787972540672","2.99372175499193","large","0.024997500249975","-0.227637045928154","-4.10194229987936","large","0.0008999100089991","0.495974744808196","4.36812652766181","large","0","0.997644094801919","7.04632005521687","large","0","-0.160192321980141","-2.10951555709779","large","0.0716928307169283","0.221023620845534","3.04028856262402","large","0.0127987201279872"
"D1_vs_D6","D6_vs_D7","0.0988369597006787","0.758792047421186","medium","0.3000699930007","-0.217193257122837","-4.29806226589053","large","0.0007999200079992","0.555324128328356","5.44808340979478","large","0","0.999028797514557","7.05630708197878","large","0","-0.144597241005306","-1.74820562265501","large","0.11018898110189","0.250632528000982","4.2870579459725","large","0.0003999600039996"
"D1_vs_D7","D3_vs_D5","0.988825341617695","13.1573442915838","large","0","-0.404808409966836","-7.82973410070282","large","0","0.584929032859298","4.60670304988044","large","0","0.981072171576837","8.56803249667381","large","0","-0.0401029799001648","-0.175195687617581","negligible","0.488851114888511","0.362294308390559","5.32204953711984","large","0.0001999800019998"
"D1_vs_D7","D3_vs_D6","0.643804988818678","6.534479803213","large","0","-0.42303365644121","-9.93553581048253","large","0","0.780381303657651","6.70504645456067","large","0","0.993322068235829","8.67532152692157","large","0","0.0404783148514999","0.434708412837626","small","0.367563243675632","0.467261524446987","8.06371074541059","large","0"
"D1_vs_D7","D3_vs_D7","0.426082511449728","3.34565578836728","large","0.0152984701529847","-0.33065901718633","-6.67989346738875","large","0","0.611700319365401","4.61799848671144","large","0","0.99594897386684","8.69832124440134","large","0","-0.139326041117804","-1.51352775473438","large","0.146185381461854","0.316221683594406","5.35775709134903","large","0"
"D1_vs_D7","D5_vs_D6","0.729525899969395","7.25544026971122","large","0","-0.395736758333136","-9.58506497927381","large","0","0.565082340703974","4.63751781386284","large","0","0.992152001366192","8.66373634797686","large","0","0.0232776055504875","0.403676399165698","small","0.37986201379862","0.389302557052051","7.14513680657673","large","0"
"D1_vs_D7","D5_vs_D7","0.502033679142244","4.31515876287657","large","0.0032996700329967","-0.313434256493257","-6.41677444315402","large","0","0.558653403664075","4.25556951313423","large","0","0.998086304673736","8.71598422267833","large","0","-0.179026810185365","-2.21734838683094","large","0.0627937206279372","0.272557886548472","4.61031065211485","large","0.0001999800019998"
"D1_vs_D7","D6_vs_D7","0.264601772044303","2.40308937953917","large","0.0468953104689531","-0.304150606120917","-6.72226670213371","large","0","0.610622324152574","5.0151249070012","large","0","0.999211094886687","8.72561880399136","large","0","-0.16378148234612","-1.8520301845292","large","0.0975902409759024","0.300207975273278","6.24729560223069","large","0"
"D3_vs_D5","D3_vs_D6","-0.968627695415374","-4.85397261143683","large","0","-0.0306208064421057","-0.555127742587962","medium","0.356464353564644","0.470888802810673","2.85278965505833","large","0.0226977302269773","0.647189756010283","5.33792827458036","large","0","0.0789579937047825","0.482676908414922","small","0.387361263873613","0.16460134735745","1.36412729841612","large","0.167783221677832"
"D3_vs_D5","D3_vs_D7","-0.980529155139474","-4.93263862542771","large","0","0.11077969926301","2.07560119566758","large","0.078992100789921","0.0644980946042129","0.208373541094029","small","0.442655734426557","0.785975123897346","6.44056144339104","large","0","-0.103368443843403","-0.944431362645597","large","0.251274872512749","-0.0673794761997459","-0.739106696773501","medium","0.29027097290271"
"D3_vs_D5","D5_vs_D6","-0.958684922582087","-3.99651729699799","large","0","0.0150127477697888","0.215179368612714","small","0.423057694230577","-0.0456332175323688","-0.0270647649499714","negligible","0.501549845015498","0.58537247599919","4.46690165587767","large","0.0002999700029997","0.0624470841031371","0.460061280070796","small","0.397860213978602","0.0423522151626534","0.450889499149742","small","0.392560743925607"
"D3_vs_D5","D5_vs_D7","-0.977559409312951","-5.63002655553295","large","0","0.133088716321427","2.6315245549942","large","0.0401959804019598","-0.0595351350013","-0.271598649794766","small","0.426157384261574","0.89889514615835","7.48076707361149","large","0","-0.14472784827559","-1.42653702121092","large","0.165983401659834","-0.123358849017293","-1.33454589147044","large","0.174082591740826"
"D3_vs_D5","D6_vs_D7","-0.98480461611477","-9.58063234475862","large","0","0.144654582918857","2.63127906585604","large","0.0412958704129587","0.061900959901553","0.554629627214616","medium","0.341365863413659","0.958320357957818","8.05095272513882","large","0","-0.128845594742124","-1.10036443489913","large","0.224177582241776","-0.0887211213096156","-0.754109382871747","medium","0.287771222877712"
"D3_vs_D6","D3_vs_D7","-0.379361984453413","-1.661312722413","large","0.11018898110189","0.138008341976268","3.0478455186368","large","0.0260973902609739","-0.434409278978995","-2.38198976926505","large","0.0442955704429557","0.393371140014598","3.5199765416034","large","0.0045995400459954","-0.174164672609925","-1.76016809536364","large","0.106289371062894","-0.220890070990478","-2.43497962448284","large","0.0525947405259474"
"D3_vs_D6","D5_vs_D6","0.240657248023838","0.685555168935527","medium","0.313768623137686","0.0451738517682716","0.93164280765263","large","0.244775522447755","-0.495033849170825","-2.9787782628934","large","0.0125987401259874","-0.149091115357243","-1.19889872506923","large","0.200679932006799","-0.0176106428999274","-0.0271350971238683","negligible","0.48965103489651","-0.127655630943228","-1.10603750282678","large","0.206379362063794"
"D3_vs_D6","D5_vs_D7","-0.284700598691555","-1.47935173183789","large","0.143285671432857","0.159634238941426","3.75673107108489","large","0.0081991800819918","-0.502389509366039","-2.89691100205133","large","0.0200979902009799","0.713429937015669","7.99324043597883","large","0","-0.212258421447322","-2.39390231330202","large","0.0522947705229477","-0.267655163618032","-3.127634699346","large","0.0211978802119788"
"D3_vs_D6","D6_vs_D7","-0.515643364858937","-3.95339502758381","large","0.0025997400259974","0.170845949376441","3.80254484933476","large","0.0078992100789921","-0.435975121418096","-2.25978469946082","large","0.0507949205079492","0.881863855281378","11.7394464558573","large","0","-0.197630198788368","-2.06511556801948","large","0.0744925507449255","-0.238718852560439","-2.67938292544979","large","0.0414958504149585"
"D3_vs_D7","D5_vs_D6","0.528723021293831","2.1772649989868","large","0.0502949705029497","-0.0972265897618319","-2.28738181393222","large","0.0544945505449455","-0.107188056555084","-0.238020490984152","small","0.438356164383562","-0.483814113357714","-3.49169180527589","large","0.0024997500249975","0.159360470040241","1.72969655891762","large","0.114388561143886","0.106878021288841","1.40905374450195","large","0.156384361563844"
"D3_vs_D7","D5_vs_D7","0.132338130842415","0.364557469515339","small","0.412358764123588","0.0250882903144788","0.57194986675324","medium","0.344465553444656","-0.120193326835925","-0.452546984408986","small","0.378062193780622","0.527602325100017","3.05483770443642","large","0.0141985801419858","-0.0461275360522378","-0.576502958747176","medium","0.343165683431657","-0.0600237410489765","-0.686907703041088","medium","0.31006899310069"
"D3_vs_D7","D6_vs_D7","-0.219582714870443","-1.4073800801519","large","0.160883911608839","0.0380950408214613","0.52107377615261","medium","0.355964403559644","-0.0027685080057084","0.308867094361317","small","0.584741525847415","0.805257955051026","5.37106433587259","large","0","-0.028414292050938","-0.120669820272749","negligible","0.473252674732527","-0.0228835250407169","0.0599650040349199","negligible","0.520847915208479"
"D5_vs_D6","D5_vs_D7","-0.456842584123544","-2.08491451914719","large","0.0675932406759324","0.119875631166079","3.01066711381408","large","0.0164983501649835","-0.0145666401265414","-0.25197962878246","small","0.426257374262574","0.756154987333998","5.81151039116695","large","0","-0.198137100265396","-2.36105203223385","large","0.0530946905309469","-0.160486543664149","-2.12182962431279","large","0.0695930406959304"
"D5_vs_D6","D6_vs_D7","-0.632207299734071","-4.63885860983732","large","0.0001999800019998","0.131617779677385","3.04172830057055","large","0.0160983901609839","0.104709437465272","0.5955558158788","medium","0.337166283371663","0.899476904861482","7.23384897106671","large","0","-0.183246647154081","-2.03037702474417","large","0.0817918208179182","-0.127315800453092","-1.53567794301147","large","0.141485851414859"
"D5_vs_D7","D6_vs_D7","-0.3228616796616","-2.06702847435068","large","0.0744925507449255","0.0133414650555158","-0.0719812782395742","negligible","0.51964803519648","0.117750812898404","0.789861890741421","medium","0.284871512848715","0.58775824840754","3.2662833932102","large","0.0036996300369963","0.0182312727084994","0.515999395761952","medium","0.354664533546645","0.038010019235227","0.831796829858599","large","0.27007299270073"
