"Bin ID","Dilution treatment","Assembly process","Relative importance","Relative importance (%)","Rank within group-process","Family","Phylum"
"Bin64","D5","DR",0,0,85,"uncultured_bacterium","Patescibacteria"
"Bin64","D5","HoS",0,0,70,"uncultured_bacterium","Patescibacteria"
"Bin64","D6","DL",0,0,27,"uncultured_bacterium","Patescibacteria"
"Bin64","D6","DR",0,0,95,"uncultured_bacterium","Patescibacteria"
"Bin64","D6","HoS",0,0,83,"uncultured_bacterium","Patescibacteria"
"Bin64","D7","DL",0,0,26,"uncultured_bacterium","Patescibacteria"
"Bin64","D7","DR",0,0,95,"uncultured_bacterium","Patescibacteria"
"Bin64","D7","HoS",0,0,73,"uncultured_bacterium","Patescibacteria"
"Bin65","D0","DL",0.00130568873182708,0.130568873182708,42,"uncultured_bacterium","Patescibacteria"
"Bin65","D0","DR",0.000350245503673985,0.0350245503673985,71,"uncultured_bacterium","Patescibacteria"
"Bin65","D0","HoS",0.00380824721530719,0.380824721530719,15,"uncultured_bacterium","Patescibacteria"
"Bin65","D1","DL",0.000120611923835675,0.0120611923835675,60,"uncultured_bacterium","Patescibacteria"
"Bin65","D1","DR",0.000303678152398596,0.0303678152398596,51,"uncultured_bacterium","Patescibacteria"
"Bin65","D1","HoS",0.000433219581856456,0.0433219581856456,45,"uncultured_bacterium","Patescibacteria"
"Bin65","D3","DL",0,0,11,"uncultured_bacterium","Patescibacteria"
"Bin65","D3","DR",0,0,102,"uncultured_bacterium","Patescibacteria"
"Bin65","D3","HoS",0,0,94,"uncultured_bacterium","Patescibacteria"
"Bin65","D5","DL",0,0,17,"uncultured_bacterium","Patescibacteria"
"Bin65","D5","DR",0,0,85,"uncultured_bacterium","Patescibacteria"
"Bin65","D5","HoS",0,0,70,"uncultured_bacterium","Patescibacteria"
"Bin65","D6","DL",0,0,27,"uncultured_bacterium","Patescibacteria"
"Bin65","D6","DR",0,0,95,"uncultured_bacterium","Patescibacteria"
"Bin65","D6","HoS",0,0,83,"uncultured_bacterium","Patescibacteria"
"Bin65","D7","DL",0,0,26,"uncultured_bacterium","Patescibacteria"
"Bin65","D7","DR",0,0,95,"uncultured_bacterium","Patescibacteria"
"Bin65","D7","HoS",0,0,73,"uncultured_bacterium","Patescibacteria"
"Bin66","D0","DL",0.00010041261940752,0.010041261940752,63,"uncultured_bacterium","Patescibacteria"
"Bin66","D0","DR",3.04331722121895e-05,0.00304331722121895,94,"uncultured_bacterium","Patescibacteria"
"Bin66","D0","HoS",0.000878578762391621,0.0878578762391621,33,"uncultured_bacterium","Patescibacteria"
"Bin66","D1","DL",0.000181252945386145,0.0181252945386145,57,"uncultured_bacterium","Patescibacteria"
"Bin66","D1","DR",0.000267793949139116,0.0267793949139116,54,"uncultured_bacterium","Patescibacteria"
"Bin66","D1","HoS",2.93098748548833e-05,0.00293098748548833,65,"uncultured_bacterium","Patescibacteria"
"Bin66","D3","DL",8.38362265678137e-05,0.00838362265678137,4,"uncultured_bacterium","Patescibacteria"
"Bin66","D3","DR",3.8648445422681e-05,0.0038648445422681,51,"uncultured_bacterium","Patescibacteria"
"Bin66","D3","HoS",6.36568354405293e-05,0.00636568354405293,40,"uncultured_bacterium","Patescibacteria"
"Bin66","D5","DL",0,0,17,"uncultured_bacterium","Patescibacteria"
"Bin66","D5","DR",0,0,85,"uncultured_bacterium","Patescibacteria"
"Bin66","D5","HoS",0,0,70,"uncultured_bacterium","Patescibacteria"
"Bin66","D6","DL",0,0,27,"uncultured_bacterium","Patescibacteria"
"Bin66","D6","DR",7.18019415244988e-07,7.18019415244988e-05,88,"uncultured_bacterium","Patescibacteria"
"Bin66","D6","HoS",0,0,83,"uncultured_bacterium","Patescibacteria"
"Bin66","D7","DL",1.06828499548643e-05,0.00106828499548643,19,"uncultured_bacterium","Patescibacteria"
"Bin66","D7","DR",1.69344499787493e-05,0.00169344499787493,53,"uncultured_bacterium","Patescibacteria"
"Bin66","D7","HoS",7.26771050884568e-07,7.26771050884568e-05,56,"uncultured_bacterium","Patescibacteria"
"Bin67","D0","DL",0.000619791813148453,0.0619791813148453,54,"uncultured_bacterium","Patescibacteria"
"Bin67","D0","DR",0.000270237196250446,0.0270237196250446,76,"uncultured_bacterium","Patescibacteria"
"Bin67","D0","HoS",0,0,66,"uncultured_bacterium","Patescibacteria"
"Bin67","D1","DL",0,0,74,"uncultured_bacterium","Patescibacteria"
"Bin67","D1","DR",0.000124377264318626,0.0124377264318626,79,"uncultured_bacterium","Patescibacteria"
"Bin67","D1","HoS",0,0,82,"uncultured_bacterium","Patescibacteria"
"Bin67","D3","DL",0,0,11,"uncultured_bacterium","Patescibacteria"
"Bin67","D3","DR",1.46799765120376e-06,0.000146799765120376,89,"uncultured_bacterium","Patescibacteria"
"Bin67","D3","HoS",0,0,94,"uncultured_bacterium","Patescibacteria"
"Bin67","D5","DL",0,0,17,"uncultured_bacterium","Patescibacteria"
"Bin67","D5","DR",0,0,85,"uncultured_bacterium","Patescibacteria"
"Bin67","D5","HoS",0,0,70,"uncultured_bacterium","Patescibacteria"
"Bin67","D6","DL",0,0,27,"uncultured_bacterium","Patescibacteria"
"Bin67","D6","DR",7.25622006880894e-06,0.000725622006880894,69,"uncultured_bacterium","Patescibacteria"
"Bin67","D6","HoS",8.29282293578164e-07,8.29282293578164e-05,66,"uncultured_bacterium","Patescibacteria"
"Bin67","D7","DL",0,0,26,"uncultured_bacterium","Patescibacteria"
"Bin67","D7","DR",1.77339646248728e-06,0.000177339646248728,79,"uncultured_bacterium","Patescibacteria"
"Bin67","D7","HoS",4.66683279601916e-08,4.66683279601916e-06,69,"uncultured_bacterium","Patescibacteria"
"Bin68","D0","DL",0,0,67,"uncultured_bacterium","Cyanobacteria"
"Bin68","D0","DR",9.77521709511066e-07,9.77521709511066e-05,97,"uncultured_bacterium","Cyanobacteria"
"Bin68","D0","HoS",8.14135413338721e-06,0.000814135413338721,59,"uncultured_bacterium","Cyanobacteria"
"Bin68","D1","DL",0.00049330778744428,0.049330778744428,42,"uncultured_bacterium","Cyanobacteria"
"Bin68","D1","DR",3.53355394487144e-05,0.00353355394487144,95,"uncultured_bacterium","Cyanobacteria"
"Bin68","D1","HoS",9.65089356354103e-06,0.000965089356354103,74,"uncultured_bacterium","Cyanobacteria"
"Bin68","D3","DL",0,0,11,"uncultured_bacterium","Cyanobacteria"
"Bin68","D3","DR",0,0,102,"uncultured_bacterium","Cyanobacteria"
"Bin68","D3","HoS",0,0,94,"uncultured_bacterium","Cyanobacteria"
"Bin68","D5","DL",0,0,17,"uncultured_bacterium","Cyanobacteria"
"Bin68","D5","DR",0,0,85,"uncultured_bacterium","Cyanobacteria"
"Bin68","D5","HoS",0,0,70,"uncultured_bacterium","Cyanobacteria"
"Bin68","D6","DL",0,0,27,"uncultured_bacterium","Cyanobacteria"
"Bin68","D6","DR",0,0,95,"uncultured_bacterium","Cyanobacteria"
"Bin68","D6","HoS",0,0,83,"uncultured_bacterium","Cyanobacteria"
"Bin68","D7","DL",0,0,26,"uncultured_bacterium","Cyanobacteria"
"Bin68","D7","DR",0,0,95,"uncultured_bacterium","Cyanobacteria"
"Bin68","D7","HoS",0,0,73,"uncultured_bacterium","Cyanobacteria"
"Bin69","D0","DL",0,0,67,"uncultured_bacterium","Cyanobacteria"
"Bin69","D0","DR",0.00139389267500232,0.139389267500232,33,"uncultured_bacterium","Cyanobacteria"
"Bin69","D0","HoS",0,0,66,"uncultured_bacterium","Cyanobacteria"
"Bin69","D1","DL",0,0,74,"uncultured_bacterium","Cyanobacteria"
"Bin69","D1","DR",0,0,102,"uncultured_bacterium","Cyanobacteria"
"Bin69","D1","HoS",0.0148722171824192,1.48722171824192,11,"uncultured_bacterium","Cyanobacteria"
"Bin69","D3","DL",0,0,11,"uncultured_bacterium","Cyanobacteria"
"Bin69","D3","DR",0,0,102,"uncultured_bacterium","Cyanobacteria"
"Bin69","D3","HoS",0,0,94,"uncultured_bacterium","Cyanobacteria"
"Bin69","D5","DL",0,0,17,"uncultured_bacterium","Cyanobacteria"
"Bin69","D5","DR",1.14459605679028e-06,0.000114459605679028,79,"uncultured_bacterium","Cyanobacteria"
"Bin69","D5","HoS",0,0,70,"uncultured_bacterium","Cyanobacteria"
"Bin69","D6","DL",0,0,27,"uncultured_bacterium","Cyanobacteria"
"Bin69","D6","DR",1.45177287881493e-06,0.000145177287881493,81,"uncultured_bacterium","Cyanobacteria"
"Bin69","D6","HoS",0,0,83,"uncultured_bacterium","Cyanobacteria"
"Bin69","D7","DL",0,0,26,"uncultured_bacterium","Cyanobacteria"
"Bin69","D7","DR",0,0,95,"uncultured_bacterium","Cyanobacteria"
"Bin69","D7","HoS",0,0,73,"uncultured_bacterium","Cyanobacteria"
"Bin70","D0","DL",0.000133110567272703,0.0133110567272703,60,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D0","DR",0.00085899896528082,0.085899896528082,44,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D0","HoS",0,0,66,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D1","DL",0,0,74,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D1","DR",0,0,102,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D1","HoS",0.00319023056834272,0.319023056834272,21,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D3","DL",3.17690413937195e-05,0.00317690413937195,6,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D3","DR",0.00026568027406693,0.026568027406693,23,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D3","HoS",4.35492329987705e-05,0.00435492329987705,46,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D5","DL",0,0,17,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D5","DR",1.6489805420296e-06,0.00016489805420296,75,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D5","HoS",0,0,70,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D6","DL",0,0,27,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D6","DR",0,0,95,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D6","HoS",0,0,83,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D7","DL",0,0,26,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D7","DR",0,0,95,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin70","D7","HoS",0,0,73,"uncultured_bacterium","Marinimicrobia__(SAR406__clade)"
"Bin71","D0","DL",0,0,67,"Shewanellaceae","Proteobacteria"
"Bin71","D0","DR",0.000438960809897352,0.0438960809897352,64,"Shewanellaceae","Proteobacteria"
"Bin71","D0","HoS",0.00160293125353238,0.160293125353238,27,"Shewanellaceae","Proteobacteria"
"Bin71","D1","DL",0,0,74,"Shewanellaceae","Proteobacteria"
"Bin71","D1","DR",0,0,102,"Shewanellaceae","Proteobacteria"
"Bin71","D1","HoS",0,0,82,"Shewanellaceae","Proteobacteria"
"Bin71","D3","DL",0,0,11,"Shewanellaceae","Proteobacteria"
"Bin71","D3","DR",0.00280220317214474,0.280220317214474,8,"Shewanellaceae","Proteobacteria"
"Bin71","D3","HoS",0.00132013313420212,0.132013313420212,20,"Shewanellaceae","Proteobacteria"
"Bin71","D5","DL",0,0,17,"Shewanellaceae","Proteobacteria"
"Bin71","D5","DR",0,0,85,"Shewanellaceae","Proteobacteria"
"Bin71","D5","HoS",0.0145235197360455,1.45235197360455,5,"Shewanellaceae","Proteobacteria"
"Bin71","D6","DL",0.000997446186547739,0.0997446186547739,5,"Shewanellaceae","Proteobacteria"
"Bin71","D6","DR",0.0101764011783227,1.01764011783227,5,"Shewanellaceae","Proteobacteria"
"Bin71","D6","HoS",0.109182338727923,10.9182338727923,3,"Shewanellaceae","Proteobacteria"
"Bin71","D7","DL",0.0182022567046799,1.82022567046799,2,"Shewanellaceae","Proteobacteria"
"Bin71","D7","DR",0.039362620113517,3.9362620113517,3,"Shewanellaceae","Proteobacteria"
"Bin71","D7","HoS",0.0426491027101956,4.26491027101956,5,"Shewanellaceae","Proteobacteria"
"Bin72","D0","DL",0,0,67,"Vibrionaceae","Proteobacteria"
"Bin72","D0","DR",0,0,99,"Vibrionaceae","Proteobacteria"
"Bin72","D0","HoS",0.000238475536773855,0.0238475536773855,44,"Vibrionaceae","Proteobacteria"
"Bin72","D1","DL",0,0,74,"Vibrionaceae","Proteobacteria"
"Bin72","D1","DR",0,0,102,"Vibrionaceae","Proteobacteria"
"Bin72","D1","HoS",6.42179464094181e-06,0.000642179464094181,76,"Vibrionaceae","Proteobacteria"
"Bin72","D3","DL",0,0,11,"Vibrionaceae","Proteobacteria"
"Bin72","D3","DR",0.00025314028953709,0.025314028953709,24,"Vibrionaceae","Proteobacteria"
"Bin72","D3","HoS",0.000802796201975404,0.0802796201975404,22,"Vibrionaceae","Proteobacteria"
"Bin72","D5","DL",0.000219374981107675,0.0219374981107675,7,"Vibrionaceae","Proteobacteria"
"Bin72","D5","DR",0.000281429025261878,0.0281429025261878,21,"Vibrionaceae","Proteobacteria"
"Bin72","D5","HoS",0.00302457414213841,0.302457414213841,14,"Vibrionaceae","Proteobacteria"
"Bin72","D6","DL",0.000354097655812081,0.0354097655812081,8,"Vibrionaceae","Proteobacteria"
"Bin72","D6","DR",0.000189972596665696,0.0189972596665696,34,"Vibrionaceae","Proteobacteria"
"Bin72","D6","HoS",0.00130149378252464,0.130149378252464,16,"Vibrionaceae","Proteobacteria"
"Bin72","D7","DL",0,0,26,"Vibrionaceae","Proteobacteria"
"Bin72","D7","DR",0.000178277664702693,0.0178277664702693,26,"Vibrionaceae","Proteobacteria"
"Bin72","D7","HoS",0.000127113342886592,0.0127113342886592,24,"Vibrionaceae","Proteobacteria"
"Bin73","D0","DL",0,0,67,"Vibrionaceae","Proteobacteria"
"Bin73","D0","DR",7.02200705677192e-05,0.00702200705677192,88,"Vibrionaceae","Proteobacteria"
"Bin73","D0","HoS",0,0,66,"Vibrionaceae","Proteobacteria"
"Bin73","D1","DL",0,0,74,"Vibrionaceae","Proteobacteria"
"Bin73","D1","DR",0,0,102,"Vibrionaceae","Proteobacteria"
"Bin73","D1","HoS",7.54339449989712e-05,0.00754339449989712,57,"Vibrionaceae","Proteobacteria"
"Bin73","D3","DL",0,0,11,"Vibrionaceae","Proteobacteria"
"Bin73","D3","DR",0.051834286096128,5.1834286096128,2,"Vibrionaceae","Proteobacteria"
"Bin73","D3","HoS",0,0,94,"Vibrionaceae","Proteobacteria"
"Bin73","D5","DL",0.0830497441865856,8.30497441865856,1,"Vibrionaceae","Proteobacteria"
"Bin73","D5","DR",0.069041217949203,6.9041217949203,2,"Vibrionaceae","Proteobacteria"
"Bin73","D5","HoS",0.0204579453679366,2.04579453679366,4,"Vibrionaceae","Proteobacteria"
"Bin73","D6","DL",0.00987948568253052,0.987948568253052,2,"Vibrionaceae","Proteobacteria"
"Bin73","D6","DR",0.0193005967860979,1.93005967860979,3,"Vibrionaceae","Proteobacteria"
"Bin73","D6","HoS",3.36046101494465e-06,0.000336046101494465,56,"Vibrionaceae","Proteobacteria"
"Bin73","D7","DL",0.0159514559868775,1.59514559868775,4,"Vibrionaceae","Proteobacteria"
"Bin73","D7","DR",0.0141222469414269,1.41222469414269,4,"Vibrionaceae","Proteobacteria"
"Bin73","D7","HoS",0.00449468780011409,0.449468780011409,15,"Vibrionaceae","Proteobacteria"
"Bin74","D0","DL",0,0,67,"Vibrionaceae","Proteobacteria"
"Bin74","D0","DR",0,0,99,"Vibrionaceae","Proteobacteria"
"Bin74","D0","HoS",5.09212346787689e-06,0.000509212346787689,63,"Vibrionaceae","Proteobacteria"
"Bin74","D1","DL",0,0,74,"Vibrionaceae","Proteobacteria"
"Bin74","D1","DR",0,0,102,"Vibrionaceae","Proteobacteria"
"Bin74","D1","HoS",2.34072892543895e-05,0.00234072892543895,68,"Vibrionaceae","Proteobacteria"
"Bin74","D3","DL",0,0,11,"Vibrionaceae","Proteobacteria"
"Bin74","D3","DR",0,0,102,"Vibrionaceae","Proteobacteria"
"Bin74","D3","HoS",0.0063871947194923,0.63871947194923,6,"Vibrionaceae","Proteobacteria"
"Bin74","D5","DL",0.00020124441407102,0.020124441407102,8,"Vibrionaceae","Proteobacteria"
"Bin74","D5","DR",0.00389251295867881,0.389251295867881,8,"Vibrionaceae","Proteobacteria"
"Bin74","D5","HoS",0.0042222856735189,0.42222856735189,13,"Vibrionaceae","Proteobacteria"
"Bin74","D6","DL",0.0114224505439825,1.14224505439825,1,"Vibrionaceae","Proteobacteria"
"Bin74","D6","DR",0.00129182826326292,0.129182826326292,14,"Vibrionaceae","Proteobacteria"
"Bin74","D6","HoS",0.00171962765853499,0.171962765853499,15,"Vibrionaceae","Proteobacteria"
"Bin74","D7","DL",0,0,26,"Vibrionaceae","Proteobacteria"
"Bin74","D7","DR",0.00126834353427441,0.126834353427441,16,"Vibrionaceae","Proteobacteria"
"Bin74","D7","HoS",8.2489897461811e-05,0.0082489897461811,26,"Vibrionaceae","Proteobacteria"
"Bin75","D0","DL",0,0,67,"Vibrionaceae","Proteobacteria"
"Bin75","D0","DR",3.08566061908046e-05,0.00308566061908046,93,"Vibrionaceae","Proteobacteria"
"Bin75","D0","HoS",0.00147671019808506,0.147671019808506,29,"Vibrionaceae","Proteobacteria"
"Bin75","D1","DL",0,0,74,"Vibrionaceae","Proteobacteria"
"Bin75","D1","DR",6.69106984351635e-05,0.00669106984351635,88,"Vibrionaceae","Proteobacteria"
"Bin75","D1","HoS",0.00111156531362668,0.111156531362668,35,"Vibrionaceae","Proteobacteria"
"Bin75","D3","DL",0,0,11,"Vibrionaceae","Proteobacteria"
"Bin75","D3","DR",0,0,102,"Vibrionaceae","Proteobacteria"
"Bin75","D3","HoS",0.338319614292688,33.8319614292688,1,"Vibrionaceae","Proteobacteria"
"Bin75","D5","DL",0.0124939635468737,1.24939635468737,2,"Vibrionaceae","Proteobacteria"
"Bin75","D5","DR",0.119058761700767,11.9058761700767,1,"Vibrionaceae","Proteobacteria"
"Bin75","D5","HoS",0.218093959032613,21.8093959032613,2,"Vibrionaceae","Proteobacteria"
"Bin75","D6","DL",0.000897125171675703,0.0897125171675703,6,"Vibrionaceae","Proteobacteria"
"Bin75","D6","DR",0.0269744168942278,2.69744168942278,2,"Vibrionaceae","Proteobacteria"
"Bin75","D6","HoS",0.129798685371658,12.9798685371658,2,"Vibrionaceae","Proteobacteria"
"Bin75","D7","DL",0,0,26,"Vibrionaceae","Proteobacteria"
"Bin75","D7","DR",0.00413726811947224,0.413726811947224,10,"Vibrionaceae","Proteobacteria"
"Bin75","D7","HoS",0.0595547249393364,5.95547249393364,3,"Vibrionaceae","Proteobacteria"
"Bin76","D0","DL",0.00174749453786702,0.174749453786702,35,"Rhodocyclaceae","Proteobacteria"
"Bin76","D0","DR",0.000492030953805766,0.0492030953805766,60,"Rhodocyclaceae","Proteobacteria"
"Bin76","D0","HoS",0,0,66,"Rhodocyclaceae","Proteobacteria"
"Bin76","D1","DL",3.02755005408399e-05,0.00302755005408399,70,"Rhodocyclaceae","Proteobacteria"
"Bin76","D1","DR",0.000258496786278353,0.0258496786278353,58,"Rhodocyclaceae","Proteobacteria"
"Bin76","D1","HoS",5.4633809344837e-05,0.0054633809344837,62,"Rhodocyclaceae","Proteobacteria"
"Bin76","D3","DL",0,0,11,"Rhodocyclaceae","Proteobacteria"
"Bin76","D3","DR",1.79047913332027e-05,0.00179047913332027,65,"Rhodocyclaceae","Proteobacteria"
"Bin76","D3","HoS",7.39397596867744e-06,0.000739397596867744,62,"Rhodocyclaceae","Proteobacteria"
"Bin76","D5","DL",0,0,17,"Rhodocyclaceae","Proteobacteria"
"Bin76","D5","DR",3.81948305530949e-05,0.00381948305530949,43,"Rhodocyclaceae","Proteobacteria"
"Bin76","D5","HoS",5.30938640803142e-07,5.30938640803142e-05,59,"Rhodocyclaceae","Proteobacteria"
"Bin76","D6","DL",0,0,27,"Rhodocyclaceae","Proteobacteria"
"Bin76","D6","DR",2.41699919939333e-05,0.00241699919939333,55,"Rhodocyclaceae","Proteobacteria"
"Bin76","D6","HoS",4.37766344152633e-06,0.000437766344152633,53,"Rhodocyclaceae","Proteobacteria"
"Bin76","D7","DL",0.00011608706448845,0.011608706448845,12,"Rhodocyclaceae","Proteobacteria"
"Bin76","D7","DR",7.68259479284333e-05,0.00768259479284333,34,"Rhodocyclaceae","Proteobacteria"
"Bin76","D7","HoS",1.69561764473365e-05,0.00169561764473365,37,"Rhodocyclaceae","Proteobacteria"
"Bin77","D0","DL",0,0,67,"Rhodospirillaceae","Proteobacteria"
"Bin77","D0","DR",0,0,99,"Rhodospirillaceae","Proteobacteria"
"Bin77","D0","HoS",0,0,66,"Rhodospirillaceae","Proteobacteria"
"Bin77","D1","DL",0,0,74,"Rhodospirillaceae","Proteobacteria"
"Bin77","D1","DR",0.00044835362113643,0.044835362113643,37,"Rhodospirillaceae","Proteobacteria"
"Bin77","D1","HoS",0,0,82,"Rhodospirillaceae","Proteobacteria"
"Bin77","D3","DL",0,0,11,"Rhodospirillaceae","Proteobacteria"
"Bin77","D3","DR",0.00053670106539465,0.053670106539465,19,"Rhodospirillaceae","Proteobacteria"
"Bin77","D3","HoS",0.00175671438753673,0.175671438753673,17,"Rhodospirillaceae","Proteobacteria"
"Bin77","D5","DL",0,0,17,"Rhodospirillaceae","Proteobacteria"
"Bin77","D5","DR",0.000722834562436028,0.0722834562436028,12,"Rhodospirillaceae","Proteobacteria"
"Bin77","D5","HoS",0.00426501268293098,0.426501268293098,11,"Rhodospirillaceae","Proteobacteria"
"Bin77","D6","DL",0,0,27,"Rhodospirillaceae","Proteobacteria"
"Bin77","D6","DR",0.000775103912644849,0.0775103912644849,17,"Rhodospirillaceae","Proteobacteria"
"Bin77","D6","HoS",0.000989360684776171,0.0989360684776171,19,"Rhodospirillaceae","Proteobacteria"
"Bin77","D7","DL",0,0,26,"Rhodospirillaceae","Proteobacteria"
"Bin77","D7","DR",4.2851534259652e-05,0.0042851534259652,38,"Rhodospirillaceae","Proteobacteria"
"Bin77","D7","HoS",6.89023579911003e-08,6.89023579911003e-06,66,"Rhodospirillaceae","Proteobacteria"
"Bin78","D0","DL",0,0,67,"Rhodobacteraceae","Proteobacteria"
"Bin78","D0","DR",0.00655036263483766,0.655036263483766,9,"Rhodobacteraceae","Proteobacteria"
"Bin78","D0","HoS",0,0,66,"Rhodobacteraceae","Proteobacteria"
"Bin78","D1","DL",0,0,74,"Rhodobacteraceae","Proteobacteria"
"Bin78","D1","DR",0,0,102,"Rhodobacteraceae","Proteobacteria"
"Bin78","D1","HoS",0,0,82,"Rhodobacteraceae","Proteobacteria"
"Bin78","D3","DL",0,0,11,"Rhodobacteraceae","Proteobacteria"
"Bin78","D3","DR",5.03987744325381e-05,0.00503987744325381,49,"Rhodobacteraceae","Proteobacteria"
"Bin78","D3","HoS",0.000423770680875012,0.0423770680875012,26,"Rhodobacteraceae","Proteobacteria"
"Bin78","D5","DL",0,0,17,"Rhodobacteraceae","Proteobacteria"
"Bin78","D5","DR",0.000180335561629839,0.0180335561629839,29,"Rhodobacteraceae","Proteobacteria"
"Bin78","D5","HoS",0.000336654539877963,0.0336654539877963,27,"Rhodobacteraceae","Proteobacteria"
"Bin78","D6","DL",0,0,27,"Rhodobacteraceae","Proteobacteria"
"Bin78","D6","DR",0.000747463521728525,0.0747463521728525,19,"Rhodobacteraceae","Proteobacteria"
"Bin78","D6","HoS",0.000111630518279203,0.0111630518279203,36,"Rhodobacteraceae","Proteobacteria"
"Bin78","D7","DL",0.00517759098089619,0.517759098089619,6,"Rhodobacteraceae","Proteobacteria"
"Bin78","D7","DR",0.00208441754715862,0.208441754715862,15,"Rhodobacteraceae","Proteobacteria"
"Bin78","D7","HoS",0.00543941367497188,0.543941367497188,13,"Rhodobacteraceae","Proteobacteria"
"Bin79","D0","DL",0.00205740242681282,0.205740242681282,32,"Stappiaceae","Proteobacteria"
"Bin79","D0","DR",0.000807745946421953,0.0807745946421953,49,"Stappiaceae","Proteobacteria"
"Bin79","D0","HoS",3.29947151554666e-05,0.00329947151554666,52,"Stappiaceae","Proteobacteria"
"Bin79","D1","DL",0,0,74,"Stappiaceae","Proteobacteria"
"Bin79","D1","DR",0.000675235910291993,0.0675235910291993,28,"Stappiaceae","Proteobacteria"
"Bin79","D1","HoS",0,0,82,"Stappiaceae","Proteobacteria"
"Bin79","D3","DL",0,0,11,"Stappiaceae","Proteobacteria"
"Bin79","D3","DR",8.60919991525875e-06,0.000860919991525875,73,"Stappiaceae","Proteobacteria"
"Bin79","D3","HoS",1.21700012204733e-06,0.000121700012204733,81,"Stappiaceae","Proteobacteria"
"Bin79","D5","DL",0,0,17,"Stappiaceae","Proteobacteria"
"Bin79","D5","DR",3.6309215288534e-06,0.00036309215288534,65,"Stappiaceae","Proteobacteria"
"Bin79","D5","HoS",1.58856436442886e-07,1.58856436442886e-05,67,"Stappiaceae","Proteobacteria"
"Bin79","D6","DL",0,0,27,"Stappiaceae","Proteobacteria"
"Bin79","D6","DR",6.12867396558915e-06,0.000612867396558915,70,"Stappiaceae","Proteobacteria"
"Bin79","D6","HoS",3.80103720178019e-07,3.80103720178019e-05,69,"Stappiaceae","Proteobacteria"
"Bin79","D7","DL",0.000815546888372686,0.0815546888372686,10,"Stappiaceae","Proteobacteria"
"Bin79","D7","DR",5.03571642748365e-05,0.00503571642748365,36,"Stappiaceae","Proteobacteria"
"Bin79","D7","HoS",1.68627264452058e-06,0.000168627264452058,46,"Stappiaceae","Proteobacteria"
"Bin80","D0","DL",0.00106886292754492,0.106886292754492,47,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D0","DR",0.00103630907338875,0.103630907338875,38,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D0","HoS",0,0,66,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D1","DL",0.000939138746127989,0.0939138746127989,33,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D1","DR",0.000131303462440959,0.0131303462440959,77,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D1","HoS",0.00158045595559239,0.158045595559239,32,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D3","DL",0,0,11,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D3","DR",6.19811181891694e-06,0.000619811181891694,77,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D3","HoS",1.83589877978843e-06,0.000183589877978843,79,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D5","DL",0,0,17,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D5","DR",0,0,85,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D5","HoS",0,0,70,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D6","DL",0,0,27,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D6","DR",0,0,95,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D6","HoS",0,0,83,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D7","DL",0,0,26,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D7","DR",0,0,95,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
"Bin80","D7","HoS",0,0,73,"uncultured_bacterium","SAR324__clade(Marine__group__B)"
